compl_total1,compl_total2,compl_total3,compl_total4,compl_total5,compl_total6,compl_total7,compl_total8,compl_total9,compl_total10,compl_total11,compl_total12,compl_total13,compl_total14,compl_total15,compl_total16,compl_total17,compl_total18,compl_total19,compl_total20,compl_total21,compl_total22,compl_total23,compl_total24,compl_total25,compl_total26,compl_total27,compl_total28,compl_total29,compl_total30,compl_total31,compl_total32,compl_total33,compl_total34,compl_total35,compl_total36,compl_total37,compl_total38,compl_total39,compl_total40,compl_total41,compl_total42,compl_total43,compl_total44,compl_total45_1,compl_total45_2,compl_total45_3,compl_total45_4,compl_total45_5,compl_total45_6,compl_total45_7,compl_total45_8,compl_total46_1,compl_total46_2,compl_total46_3,compl_total46_4,compl_total47,compl_total48,compl_total49,compl_total50
12,0.104722222222222,8,20.6484848484848,0.000477294422473749,0.000971952235490142,,,0,0,0,,0.809149542857143,0.145873241111363,8,4.07361111111111,3,0.156944444444444,0.557377049180328,0.104722222222221,23.1217537,,0.104722222222222,65.8055555555556,29.5833333333333,4.16666666666667,0.444444444444444,0,,71.5555555555555,20.1111111111111,3.08333333333333,3.33333333333333,1.91666666666667,,100,0,0,0,0,,0.295632799342494,0.344141414141414,,222,602,922,1142,1542,1942,2202,2562,322,602,822,1122,0,0,0,
12,0.121111111111111,9,20.3287878787879,0.00891877058177827,0.00554508668227079,,,0,0,0,,0.422816016483516,0.117911845349377,9,4.04861111111111,1,0.0361111111111111,1,0.121111111111111,23.2426159,,0.121111111111111,68.6944444444444,20.0833333333333,7.66666666666667,1.33333333333333,2.22222222222222,,77.3611111111111,19.0277777777778,3.61111111111111,0,0,,100,0,0,0,0,,0.564326381713142,0.338813131313131,,241,541,921,1121,1461,1681,2041,2441,381,601,981,1301,0,0,0,
12,0.141944444444444,9,20.7,0.0113199919142915,0.013772629296095,,,0,0,0,,0.850022657142857,0.15302567069013,9,4.12222222222222,3,0.193611111111111,1,0.141944444444444,22.0639766,,0.141944444444444,63.4722222222222,25.8888888888889,6.05555555555556,1.11111111111111,3.47222222222222,,67.8055555555556,19.0555555555556,10.4166666666667,1.13888888888889,1.58333333333333,,100,0,0,0,0,,0.49958141629583,0.345,,381,661,921,1261,1541,1901,2201,2421,222,602,822,1062,0,0,0,
12,0.158888888888889,8,20.3393939393939,0.016571937273163,0.0252707581227437,,,0,0,0,,0.373889732142857,0.126886775430217,8,4.05611111111111,1,0.0763888888888889,1,0.158888888888889,22.4851897,,0.158888888888889,61.1666666666667,26.3333333333333,5.5,1.61111111111111,5.38888888888889,,76.8611111111111,18.9166666666667,4.22222222222222,0,0,,100,0,0,0,0,,0.596403279840375,0.338989898989899,,341,641,1041,1321,1661,1961,2161,2421,401,741,1041,1301,0,0,0,
12,0.108333333333333,9,20.2727272727273,0.00589081443934516,0.00339632289090773,,,0,0.111111111111111,0.0409356725146199,,0.445584285714286,0.115331892387779,9,4.055,1,0.0238888888888889,1,0.108333333333333,23.7670974,,0.108333333333333,71.6944444444444,18.7222222222222,5.83333333333333,2.22222222222222,1.52777777777778,,83.1388888888889,14.4722222222222,2.38888888888889,0,0,,100,0,0,0,0,,0.542936010563452,0.337878787878788,,281,501,861,1141,1421,1761,2061,2381,322,702,1042,1362,0,0,0,
12,0.101388888888889,9,20.2939393939394,0,0,,,0,0,0,,0.403372857142857,0.115279562918965,9,4.02555555555556,1,0.0258333333333333,0.524590163934426,0.101388888888888,22.1736927,,0.101388888888889,66.8333333333333,29.6666666666667,3.5,0,0,,81.8888888888889,15.5277777777778,2.58333333333333,0,0,,100,0,0,0,0,,0.40318405705653,0.338232323232323,,281,661,961,1281,1481,1861,2261,2501,261,621,881,1221,0,0,0,
12,0.111666666666667,9,20.3333333333333,0.00763463787055506,0.00394731622168445,,,0,0,0,,0.428813971428571,0.116841599695297,9,4.03833333333333,1,0.0308333333333333,1,0.111666666666666,22.2230936,,0.111666666666667,70.4444444444444,22.2222222222222,3.47222222222222,1.44444444444444,2.41666666666667,,78.8333333333333,18.0833333333333,3.08333333333333,0,0,,100,0,0,0,0,,0.582534569007876,0.338888888888889,,221,601,901,1161,1461,1781,2141,2481,202,482,682,1062,0,0,0,
12,0.147777777777778,9,21.1236111111111,0.00881057268722467,0.0053627078897837,,,0,0.111111111111111,0.00213675213675214,,1.09626,0.186436814578022,9,4.22472222222222,4,0.341388888888889,1,0.145591985428052,22.6447866,,0.147777777777778,61.8333333333333,27.5555555555556,6.13888888888889,2.11111111111111,2.36111111111111,,63.8888888888889,16.6388888888889,12.2777777777778,1.5,5.69444444444444,,100,0,0,0,0,,0.435092262361676,0.352060185185185,,341,581,861,1081,1381,1661,1961,2321,362,562,802,1002,0,0,0,
12,0.0922222222222222,8,20.1683333333333,0,0,,,0,0,0,,0.219914666666667,0.107599000014067,8,3.95416666666667,0,0,0.622950819672131,0.0922222222222223,23.881683,,0.0922222222222222,72.1944444444445,19.6388888888889,6.61111111111111,1.55555555555556,0,,91.25,8.75,0,0,0,,100,0,0,0,0,,0.304033175878373,0.336138888888889,,402,782,1102,1482,1862,2142,2402,2662,242,582,962,1322,0,0,0,
12,0.433611111111111,9,23.0393939393939,0.0814058275758486,0.105220772007776,,,0,0.111111111111111,0.0459224069675375,,1.08907117142857,0.339661443209628,9,4.62333333333333,4,1.01888888888889,1,0.43361111111111,19.8288235,,0.433611111111111,37.4722222222222,12.5277777777778,11.1111111111111,7.11111111111111,31.7777777777778,,35.0555555555556,21.75,22.6666666666667,6.66666666666667,13.8611111111111,,100,0,0,0,0,,0.419685073129844,0.383989898989899,,281,481,701,981,1341,1541,1901,2161,322,522,782,1162,0,0,0,
12,0.141944444444444,9,20.6402777777778,0.0131888836552049,0.00959720183546897,,,0,0.222222222222222,0.00846023688663283,,0.650458952380952,0.141624969335203,9,4.12805555555556,2,0.140277777777778,1,0.139690346083789,22.4066092,,0.141944444444444,66.8333333333333,20.4166666666667,6.55555555555556,2.47222222222222,3.72222222222222,,67.8055555555556,20.5555555555556,9.47222222222222,2.16666666666667,0,,100,0,0,0,0,,0.47561924820751,0.34400462962963,,362,602,902,1162,1502,1722,1982,2322,401,701,941,1341,0,0,0,
12,0.311388888888889,9,21.2636363636364,0.0582092438599884,0.0765052035810159,,,0,0,0,,0.732325714285714,0.224327451824118,9,4.30888888888889,3,0.510277777777778,1,0.31138888888889,22.8272256,,0.311388888888889,48.1944444444444,20.2222222222222,7.91666666666667,2.63888888888889,21.0277777777778,,42.6666666666667,32.3055555555556,19.9722222222222,4.80555555555556,0.25,,100,0,0,0,0,,0.764755154181358,0.354393939393939,,361,681,1081,1321,1521,1721,1921,2121,222,482,782,982,0,0,0,
12,0.0958333333333333,8,20.3045454545455,0.000484764542936288,0.000647968156993428,,,0,0,0,,0.626935079365079,0.118540391389913,8,4.01083333333333,2,0.0397222222222222,0.622950819672131,0.0958333333333323,23.2664298,,0.0958333333333333,69.4166666666667,26.5277777777778,3.44444444444444,0.611111111111111,0,,80.2777777777778,17.6388888888889,0.194444444444444,1.88888888888889,0,,100,0,0,0,0,,0.207416513219968,0.338409090909091,,261,601,881,1241,1601,1841,2201,2561,341,681,881,1201,0,0,0,
12,0.242777777777778,9,21.4430555555556,0.0399637282207397,0.0664861612515041,,,0,0,0,,1.05404857142857,0.204688078611126,9,4.28861111111111,4,0.418888888888889,1,0.240532786885246,22.7738084,,0.242777777777778,53.0555555555556,26.8333333333333,4.05555555555556,2.08333333333333,13.9722222222222,,50.8333333333333,32.9166666666667,7.97222222222222,4.91666666666667,3.36111111111111,,100,0,0,0,0,,0.387530911938862,0.357384259259259,,261,661,901,1161,1441,1701,1901,2101,301,601,801,1061,0,0,0,
12,0.1225,8,20.3181818181818,0.00587070789815004,0.0100897898731834,,,0,0,0,,0.605386942857143,0.125240455527169,8,4.06888888888889,2,0.065,1,0.1225,22.2300238,,0.1225,63.9722222222222,29.4166666666667,4.02777777777778,1.05555555555556,1.52777777777778,,80.0555555555556,17.5833333333333,0.361111111111111,2,0,,100,0,0,0,0,,0.349583045112235,0.338636363636364,,241,581,941,1201,1581,1881,2141,2361,282,622,942,1162,0,0,0,
12,0.125,8,20.2727272727273,0.00591553171000138,0.00503563824863463,,,0,0,0,,0.377677142857143,0.115119810812122,8,4.03805555555556,1,0.0238888888888889,1,0.124999999999999,21.4456655,,0.125,63.7222222222222,27.6666666666667,6.52777777777778,0.555555555555556,1.52777777777778,,77.0555555555556,20.5555555555556,2.38888888888889,0,0,,100,0,0,0,0,,0.519504196298503,0.337878787878788,,282,662,942,1182,1582,1802,2202,2442,301,561,941,1281,0,0,0,
12,0.140277777777778,9,20.5125,0.00751574243347552,0.00502505917668372,,,0,0,0,,0.664524285714286,0.130281921790303,9,4.1025,2,0.0883333333333333,1,0.136657559198543,23.1976631,,0.140277777777778,58.8888888888889,35.1666666666667,3.16666666666667,0.555555555555556,2.22222222222222,,78.0555555555556,16,3.05555555555556,2.88888888888889,0,,100,0,0,0,0,,0.725910101010991,0.341875,,242,442,802,1202,1422,1662,2002,2342,242,442,802,1142,0,0,0,
12,0.103055555555556,8,20.2166666666667,0.000488076976711756,0.000647968156993428,,,0,0,0,,0.303344095238095,0.10898922477333,8,3.98361111111111,1,0.00194444444444444,0.524590163934426,0.100869763205828,24.175126,,0.103055555555556,68.1388888888889,26.8611111111111,5,0,0,,85.1388888888889,14.6666666666667,0.194444444444444,0,0,,100,0,0,0,0,,0.26321716477641,0.336944444444444,,381,761,1061,1381,1761,2021,2321,2601,202,442,682,1002,0,0,0,
12,0.0983333333333333,9,20.2569444444444,0.00143983544737744,0.00145021444660434,,,0.111111111111111,0.111111111111111,0.111111111111111,,0.431518952380952,0.110707262687426,9,4.05138888888889,1,0.00583333333333333,0.655737704918033,0.0983333333333325,22.809469,,0.0983333333333333,69.1944444444444,26,3.52777777777778,1.27777777777778,0,,77.1666666666667,22.4444444444444,0.388888888888889,0,0,,100,0,0,0,0,,0.250201158912081,0.337615740740741,,221,481,781,1001,1321,1721,1981,2261,381,621,961,1281,0,0,0,
12,0.119722222222222,8,20.2166666666667,0.00802414100541801,0.0125428121818013,,,0,0,0,,0.327213828571429,0.117424299674847,8,4.05,1,0.0325,1,0.119722222222222,23.1413513,,0.119722222222222,65.7222222222222,28.1388888888889,3.19444444444444,0.555555555555556,2.38888888888889,,83.1944444444444,16.3333333333333,0.472222222222222,0,0,,100,0,0,0,0,,0.47948148248916,0.336944444444444,,242,582,982,1302,1582,1922,2162,2362,361,741,1001,1321,0,0,0,
12,0.0975,8,20.2166666666667,0.000969461948618517,0.00145792835323521,,,0,0,0,,0.32903980952381,0.109468538061724,8,4.01111111111111,1,0.00388888888888889,0.590163934426229,0.0974999999999994,25.6717767,,0.0975,69.0833333333333,24.8055555555556,5.33333333333333,0.777777777777778,0,,84.8055555555556,15,0.194444444444444,0,0,,100,0,0,0,0,,0.315757806585609,0.336944444444444,,342,742,1122,1402,1662,1942,2182,2502,321,581,861,1201,0,0,0,
12,0.105277777777778,9,20.4986111111111,0.000474286875804594,0.000647968156993428,,,0,0,0,,0.652630793650794,0.136731122296371,9,4.09972222222222,2,0.123055555555556,0.540983606557377,0.105277777777777,27.9951692,,0.105277777777778,64.5555555555556,31.6944444444444,3.5,0.25,0,,67.7777777777778,21.8055555555556,8.52777777777778,1.88888888888889,0,,100,0,0,0,0,,0.474619756427752,0.341643518518519,,282,562,842,1122,1342,1582,1862,2182,262,582,782,1162,0,0,0,
12,0.146944444444444,9,20.4569444444444,0.0126960418222554,0.0113665516192592,,,0,0,0,,0.621759297820823,0.128279701698062,9,4.09138888888889,2,0.0825,1,0.144931693989071,25.6904724,,0.146944444444444,62.8333333333333,24.5833333333333,7.30555555555556,1.52777777777778,3.75,,72.1666666666667,20.8888888888889,6.02777777777778,0.916666666666667,0,,100,0,0,0,0,,0.614749385563892,0.340949074074074,,341,661,941,1201,1481,1801,2061,2321,241,461,721,1061,0,0,0,
12,0.284722222222222,10,22.7138888888889,0.0465941054176348,0.057561942670246,,,0.1,0.1,0.1,,1.05404857142857,0.300753079312509,10,4.54277777777778,4,0.850277777777778,1,0.284722222222221,28.9784014,,0.284722222222222,46.0833333333333,27.6388888888889,6.69444444444444,3.52777777777778,16.0555555555556,,43.1666666666667,24.5833333333333,9.63888888888889,2.33333333333333,20.2777777777778,,100,0,0,0,0,,0.433527093270207,0.378564814814815,,301,541,761,961,1261,1581,1781,2141,342,682,962,1202,0,0,0,
12,0.0986111111111111,8,20.5666666666667,0.000475123871580805,0.000971952235490142,,,0,0,0,,0.69022,0.133215162503338,8,4.09222222222222,2,0.103333333333333,0.672131147540984,0.0986111111111106,26.2190356,,0.0986111111111111,70.0833333333333,22.7777777777778,5.72222222222222,1.41666666666667,0,,78.5833333333333,16.3055555555556,0.0833333333333333,5.02777777777778,0,,100,0,0,0,0,,0.407253904054096,0.342777777777778,,321,621,821,1221,1581,1921,2181,2441,341,641,841,1241,0,0,0,
12,0.1725,9,20.5958333333333,0.0198260165891159,0.0249236323243544,,,0,0,0,,0.65265454887218,0.141423886754909,9,4.11916666666667,2,0.139166666666667,1,0.1725,30.0485966,,0.1725,58.9444444444444,27.3611111111111,6.25,1.66666666666667,5.77777777777778,,66.5277777777778,25.7777777777778,5.25,2.44444444444444,0,,100,0,0,0,0,,0.515393309175796,0.343263888888889,,222,422,822,1022,1362,1642,1882,2142,401,721,1121,1361,0,0,0,
12,0.106944444444444,9,20.319696969697,0,0,,,0,0,0,,0.387785257142857,0.115158522917871,9,4.00222222222222,1,0.0291666666666667,0.770491803278688,0.106944444444444,30.6797939,,0.106944444444444,66,28.6944444444444,4,0.944444444444444,0.361111111111111,,78.8611111111111,18.2222222222222,2.91666666666667,0,0,,100,0,0,0,0,,0.32026446632834,0.338661616161616,,362,722,942,1262,1502,1882,2222,2602,242,582,842,1242,0,0,0,
12,0.108055555555556,8,20.2393939393939,0.000485571587125416,0.000647968156993428,,,0,0,0,,0.391467571428571,0.113486637909119,8,4.00416666666667,1,0.0202777777777778,0.524590163934426,0.108055555555555,28.8943608,,0.108055555555556,63.1944444444444,33.8888888888889,2.91666666666667,0,0,,82.6944444444444,15.2777777777778,2.02777777777778,0,0,,100,0,0,0,0,,0.432836874955411,0.337323232323232,,342,722,982,1362,1662,1922,2282,2542,342,702,962,1342,0,0,0,
12,0.118888888888889,8,20.2924242424242,0.0096180459451979,0.00743179804551645,,,0,0.125,0.0120481927710843,,0.424417857142857,0.118132695193087,8,4.01416666666667,1,0.0386111111111111,1,0.118888888888889,28.7688516,,0.118888888888889,69.8888888888889,19.8888888888889,5.30555555555556,2.16666666666667,2.75,,79.5277777777778,16.6111111111111,3.86111111111111,0,0,,100,0,0,0,0,,0.589219470000798,0.338207070707071,,301,621,1001,1361,1621,1841,2201,2541,282,622,822,1142,0,0,0,
12,0.278611111111111,9,20.7742424242424,0.0463317911434237,0.0673609182634453,,,0,0,0,,0.817716791569087,0.177057438110916,9,4.2025,3,0.298611111111111,1,0.277527322404371,28.8389243,,0.278611111111111,50.6111111111111,24.6388888888889,5.58333333333333,1.11111111111111,18.0555555555556,,53.0833333333333,34.1944444444444,8.97222222222222,3.02777777777778,0.722222222222222,,100,0,0,0,0,,0.739799970935777,0.346237373737374,,341,681,1001,1241,1501,1701,1941,2181,261,641,1001,1261,0,0,0,
12,0.0938888888888889,8,20.1683333333333,0,0,,,0,0,0,,0.21827875,0.107897735218067,8,3.91527777777778,0,0,0.524590163934426,0.0938888888888881,26.2234548,,0.0938888888888889,67.6111111111111,30.6666666666667,1.72222222222222,0,0,,89.7777777777778,10.2222222222222,0,0,0,,100,0,0,0,0,,0.335152176013279,0.336138888888889,,302,622,922,1302,1682,2082,2422,2782,282,602,982,1182,0,0,0,
12,0.114444444444444,8,20.4242424242424,0.00597305181275177,0.00431361658798481,,,0,0,0,,0.454354085714286,0.121498918404307,8,3.99916666666667,1,0.0561111111111111,1,0.113556466302367,25.0125608,,0.114444444444444,69,22,5.36111111111111,1.5,2.13888888888889,,82.3611111111111,12.0277777777778,5.61111111111111,0,0,,100,0,0,0,0,,0.443852948033745,0.34040404040404,,382,622,962,1262,1642,2002,2302,2682,341,741,1101,1321,0,0,0,
12,0.189444444444444,8,20.419696969697,0.0317546848381601,0.0391128125785166,,,0,0,0,,0.545333428571429,0.13907266496126,8,4.07611111111111,2,0.129444444444444,1,0.189444444444445,25.1441152,,0.189444444444444,60.3611111111111,19.2777777777778,8.83333333333333,3.16666666666667,8.36111111111111,,76.6666666666667,14.5,8.80555555555556,0.0277777777777778,0,,100,0,0,0,0,,0.685721196588214,0.340328282828283,,302,622,942,1302,1702,1922,2182,2402,222,462,682,1082,0,0,0,
