TT1,TT2,TT3,TT4,TT5,TT6,TT7,TT8,TT9,TT10,TT11,TT12
13,0.264166666666667,8,19.4923076923077,2,0.051631149697448,0.0546574364263896,,0,0.125,0.0298353909465021,
13,0.106111111111111,8,18.6583333333333,1,0.00145509977827051,0.00108766083495325,,0,0,0,
13,0.15,8,18.8125,1,0.0147779896485971,0.00926164689702595,,0,0.125,0.0401785714285714,
13,0.113055555555556,8,18.7097222222222,2,0.00738440303657695,0.00475397045794158,,0,0,0,
13,0.234166666666667,8,19.0208333333333,1,0.0344038241432707,0.0320443395353143,,0,0.125,0.0594262295081967,
13,0.480833333333333,8,20.5871794871795,3,0.123053929505542,0.135794620541914,,0,0.375,0.0691636029411765,
13,0.1175,7,18.7097222222222,1,0.00637466584412914,0.00380053159836553,,0,0.142857142857143,0.0304856433888692,
13,0.189166666666667,8,18.9152777777778,2,0.0285944422070077,0.0361149680644265,,0,0,0,
13,0.319166666666667,9,19.7051282051282,3,0.0725439167208848,0.0648471764897761,,0,0.111111111111111,0.0545203588681849,
13,0.130555555555556,8,18.6583333333333,1,0.0080395794681509,0.0157595112468759,,0,0,0,
13,0.177222222222222,7,18.7597222222222,1,0.0189648089826099,0.0257659909284458,,0,0,0,
13,0.1275,8,18.7680555555556,1,0.00856886186165434,0.00585485513283347,,0,0,0,
13,0.155277777777778,8,18.8569444444444,1,0.0143093010456797,0.010171116488806,,0,0,0,
13,0.184722222222222,9,19.1282051282051,2,0.0287533512064343,0.0258192168841988,,0,0,0,
13,0.174166666666667,8,19.0141025641026,1,0.0162497471512373,0.0123662739186205,,0,0,0,
13,0.151388888888889,8,18.8777777777778,1,0.0148868193868534,0.0111265389243729,,0,0,0,
13,0.213888888888889,9,19.1717948717949,2,0.037849404841514,0.0322007114425887,,0,0,0,
13,0.192222222222222,8,18.9222222222222,1,0.0234729080700805,0.0315838193094511,,0,0,0,
13,0.240277777777778,7,19.0125,2,0.0358512140983386,0.0414659948955977,,0,0.142857142857143,0.00807300807300807,
13,0.108333333333333,7,18.4727272727273,1,0.000978473581213307,0.000971952235490142,,0,0,0,
13,0.331666666666667,8,19.4541666666667,2,0.0650829808005207,0.0825055209531748,,0,0,0,
13,0.346666666666667,8,19.7551282051282,2,0.0694399376987475,0.0760400550111748,,0,0.125,0.0577290076335878,
13,0.200555555555556,8,19.1192307692308,1,0.0225306779320056,0.0221499318972243,,0,0,0,
13,0.455277777777778,9,20.4692307692308,3,0.117938118501816,0.127919493262454,,0,0.111111111111111,0.0252525252525252,
13,0.166666666666667,8,18.9111111111111,1,0.0189010395571756,0.0120026183203078,,0,0,0,
13,0.443888888888889,8,19.8777777777778,2,0.0988527724665392,0.10883848401899,,0,0.125,0.0460526315789474,
13,0.369444444444444,9,19.8538461538462,2,0.0774247707606871,0.0875747697949869,,0.111111111111111,0.111111111111111,0.111111111111111,
13,0.347222222222222,9,19.9217948717949,2,0.0848831971169316,0.0688385721779228,,0,0.111111111111111,0.02710027100271,
13,0.136944444444444,8,18.7680555555556,1,0.00840620974849163,0.0108951217254466,,0,0,0,
13,0.223888888888889,8,18.9722222222222,2,0.0354519962611831,0.050495232805702,,0,0,0,
13,0.155833333333333,8,18.9025641025641,1,0.0128187737384699,0.00924875365308579,,0,0,0,
13,0.102777777777778,8,18.6583333333333,1,0.0009660502346122,0.000925668795704897,,0,0,0,
13,0.124166666666667,8,18.8628205128205,1,0.00679671039217019,0.00629983734676875,,0,0,0,
13,0.164444444444444,8,18.8708333333333,1,0.0190733851876902,0.0163248304042528,,0,0,0,
13,0.240555555555556,8,19.375641025641,2,0.0428108251174486,0.0484984329749672,,0,0,0,
13,0.132777777777778,8,18.7097222222222,1,0.0116723549488055,0.0139481757712805,,0,0.125,0.00841346153846154,
13,0.334166666666667,9,19.9782051282051,3,0.0832317268818584,0.0696791676033558,,0,0.111111111111111,0.0658036677454152,
13,0.15,8,18.9051282051282,2,0.0122745151227452,0.0108580949736184,,0,0,0,
13,0.3725,8,19.6541666666667,2,0.0870238863783086,0.11044617235953,,0,0,0,
13,0.206666666666667,8,18.8875,2,0.029038112522686,0.0399611219105805,,0,0,0,
13,0.1575,8,18.9987179487179,1,0.0149132869964235,0.00933437801668849,,0,0.125,0.0525862068965517,
13,0.1225,8,18.7097222222222,1,0.00626276378488768,0.0067110987688605,,0,0,0,
13,0.209166666666667,8,18.9530303030303,1,0.0296000550698699,0.0189894341518889,,0,0,0,
13,0.408611111111111,9,20.2410256410256,3,0.0958322776792501,0.0894856146661203,,0,0.111111111111111,0.00505050505050505,
13,0.191666666666667,8,19.0152777777778,1,0.0268294318867798,0.0225582179553298,,0,0.125,0.0892857142857143,
13,0.129444444444444,8,18.7638888888889,1,0.0079656862745098,0.00534772087118657,,0,0,0,
13,0.423055555555556,9,20.0179487179487,2,0.0908799795055719,0.10727234057559,,0,0.111111111111111,0.0636200716845877,
13,0.1025,8,18.8153846153846,1,0.00143090760425184,0.00110617421086735,,0,0,0,
13,0.133611111111111,8,18.8628205128205,2,0.00822401957452593,0.00725658216632946,,0,0,0,
13,0.153611111111111,8,18.8166666666667,1,0.0134182241391114,0.0104375768635697,,0,0,0,
13,0.1275,7,18.7097222222222,1,0.00551381900889103,0.0032266169450285,,0,0.142857142857143,0.0337236533957845,
13,0.1925,7,18.8916666666667,2,0.0277254374158816,0.0343654540405443,,0,0,0,
13,0.458055555555556,9,20.1722222222222,2,0.113877884675847,0.128551262215522,,0,0,0,
13,0.154722222222222,8,18.8277777777778,2,0.0199659284497445,0.0149469062826463,,0,0,0,
13,0.184722222222222,9,19.0974358974359,2,0.027859828141783,0.0266113248965234,,0,0,0,
13,0.189166666666667,8,18.8625,1,0.0242950400430715,0.0269809312228085,,0,0.125,0.0350177304964539,
13,0.129444444444444,8,18.7069444444444,1,0.00731523894168319,0.00556393065418336,,0,0,0,
13,0.129722222222222,8,18.7680555555556,1,0.00882492702464191,0.0068453207442377,,0,0,0,
13,0.351944444444444,8,19.5416666666667,2,0.0747335586171042,0.0856329590986637,,0,0,0,
13,0.191388888888889,8,19.0897435897436,1,0.0226997985224983,0.0289641766176062,,0,0,0,
13,0.105,8,18.7055555555556,1,0.00631607853906357,0.0059821345922429,,0,0.125,0.0208333333333333,
13,0.419444444444444,8,19.9361111111111,2,0.099598547122921,0.114517792676638,,0,0,0,
13,0.267222222222222,8,19.0111111111111,2,0.0420573088604252,0.0645006016847171,,0,0,0,
13,0.106944444444444,7,18.6583333333333,1,0.00144102106635559,0.00131444968990095,,0,0.142857142857143,0.00378787878787879,
13,0.227777777777778,8,19.0583333333333,2,0.0384,0.0401191467978473,,0,0.125,0.00306748466257669,
13,0.256111111111111,9,19.274358974359,3,0.0429027537581482,0.0382761843050652,,0,0.111111111111111,0.00505050505050505,
13,0.126388888888889,8,18.7097222222222,1,0.00780287474332649,0.00516126472805172,,0,0,0,
13,0.301111111111111,8,19.3180555555556,2,0.0621525019857029,0.0684393224104422,,0,0,0,
13,0.479166666666667,8,20.3717948717949,2,0.112460667086218,0.118876700916411,,0,0.25,0.0790895061728395,
13,0.135277777777778,7,18.5924242424242,1,0.0077306908426453,0.00442337445947554,,0,0.142857142857143,0.0644132653061224,
13,0.353888888888889,9,19.8935897435897,2,0.0734678094992589,0.079615120138586,,0,0,0,
13,0.137222222222222,8,18.7541666666667,2,0.0112390164157755,0.00762519670461909,,0,0.125,0.00203804347826087,
13,0.140277777777778,8,18.9282051282051,2,0.0124627472229748,0.0133018605942794,,0,0,0,
13,0.383888888888889,8,20.0179487179487,2,0.0923530165236326,0.100927982967695,,0,0.25,0.0408266129032258,
13,0.432222222222222,8,19.9152777777778,2,0.090938159493509,0.0961928564816652,,0,0.125,0.037568306010929,
13,0.101666666666667,7,18.6583333333333,1,0.000975473801560758,0.00124965287420161,,0,0.142857142857143,0.00378787878787879,
13,0.165,7,18.5984848484849,1,0.0220573077715935,0.0277237804313617,,0,0,0,
13,0.155833333333333,7,18.7680555555556,1,0.0148868193868534,0.0191613440710914,,0,0.142857142857143,0.0260869565217391,
13,0.229722222222222,8,19.0736111111111,2,0.0340451248992748,0.032802396159797,,0,0,0,
13,0.193888888888889,9,19.0111111111111,2,0.0271990353051517,0.0205634017005858,,0,0,0,
13,0.179444444444444,7,18.5878787878788,1,0.0210577188621928,0.0256641673609183,,0,0,0,
13,0.135833333333333,9,18.8628205128205,1,0.0072724801196221,0.00417245209663982,,0,0,0,
13,0.0952777777777778,7,18.4727272727273,1,0.00049680624556423,0.000277700638711469,,0,0.142857142857143,0.00699300699300699,
13,0.143888888888889,8,18.7611111111111,1,0.0135989664785476,0.0119794766004152,,0,0,0,
13,0.148055555555556,8,18.8055555555556,1,0.0131123038249881,0.00952976025178191,,0,0,0,
13,0.113888888888889,8,18.7097222222222,1,0.00683526999316473,0.00402533687732243,,0,0.125,0.0245098039215686,
13,0.0994444444444444,8,18.6583333333333,1,0.000956806998359759,0.000809960196241785,,0,0,0,
13,0.138333333333333,8,18.6638888888889,2,0.0109934853420195,0.0175136536147367,,0,0,0,
13,0.248611111111111,8,19.4361111111111,2,0.048516281512605,0.0358944605334498,,0,0.25,0.054137323943662,
13,0.248333333333333,8,19.1833333333333,1,0.0369206073172363,0.0296802475502835,,0,0.125,0.0762195121951219,
13,0.125555555555556,8,18.7680555555556,2,0.00845302728334822,0.00603536054799592,,0,0,0,
13,0.149722222222222,8,18.8194444444444,1,0.013764578247898,0.0130453180994697,,0,0,0,
13,0.154444444444444,8,18.8138888888889,1,0.0132607956477389,0.00832176247338704,,0,0.125,0.0201612903225806,
13,0.200555555555556,8,19.1897435897436,2,0.0301309460181721,0.0358564419936261,,0,0,0,
13,0.192777777777778,8,19.1974358974359,2,0.029451048484039,0.0257911162243293,,0,0,0,
13,0.17,8,18.9111111111111,1,0.0184771573604061,0.0120839449359305,,0,0,0,
13,0.129444444444444,8,18.9166666666667,1,0.0079295154185022,0.00424485262030388,,0,0.125,0.0543478260869565,
13,0.175833333333333,8,18.9291666666667,1,0.0207652505446623,0.0149885613784531,,0,0,0,
13,0.129444444444444,8,18.6583333333333,1,0.00807341981783053,0.0157595112468759,,0,0,0,
13,0.301111111111111,9,19.6115384615385,2,0.0631496371837615,0.0560393276999779,,0,0,0,
13,0.185555555555556,7,19.0194444444444,2,0.024301089826034,0.016536411843271,,0,0.142857142857143,0.031055900621118,
13,0.211666666666667,8,19.2064102564103,2,0.0333756091048662,0.0287003610108304,,0,0,0,
13,0.143055555555556,7,18.7583333333333,1,0.0123422929237521,0.0121725446635194,,0,0,0,
13,0.166111111111111,8,19.0472222222222,3,0.030163188871054,0.0200516390949605,,0,0.125,0.00206367924528302,
13,0.123888888888889,8,18.7652777777778,1,0.00806396030050314,0.00643339813014902,,0,0,0,
13,0.191666666666667,8,19.1833333333333,2,0.0340840740493217,0.0214791526163367,,0,0.25,0.156723484848485,
13,0.118888888888889,7,18.5287878787879,1,0.00668727978715755,0.00728964176617606,,0,0.142857142857143,0.0158730158730159,
13,0.1275,8,18.7041666666667,1,0.00535493615268433,0.00320545880112667,,0,0,0,
13,0.161666666666667,8,19.0012820512821,1,0.0153835773564537,0.0233222253077849,,0,0,0,
13,0.109166666666667,8,18.8153846153846,1,0.00333878440992096,0.00345043043599,,0,0.125,0.00216584158415842,
13,0.158888888888889,8,19.0141025641026,1,0.0157103364574203,0.0197385646844131,,0,0.125,0.05859375,
13,0.144166666666667,8,18.9458333333333,1,0.0177955206712227,0.0101790507927692,,0,0.125,0.0747549019607843,
13,0.124444444444444,8,18.8833333333333,2,0.00909769841808677,0.00835416088123669,,0,0,0,
13,0.3425,8,19.4847222222222,2,0.0670934866400993,0.0836678964837811,,0,0,0,
13,0.191666666666667,7,18.8208333333333,1,0.025050916496945,0.0327739649039288,,0,0.142857142857143,0.0356107660455486,
13,0.515,8,20.1430555555556,2,0.121977262734753,0.135167810528822,,0,0.125,0.0565789473684211,
13,0.238055555555556,7,18.9027777777778,2,0.0373438439441512,0.0601671493368244,,0,0.142857142857143,0.00115830115830116,
13,0.223055555555556,8,19.2064102564103,1,0.029170282357653,0.0316446489731688,,0,0,0,
13,0.150277777777778,8,18.8375,2,0.0209038019212556,0.0134688115735047,,0,0.125,0.0408057851239669,
13,0.175555555555556,8,19.025,2,0.0245675439186915,0.0167446873223047,,0,0,0,
13,0.0997222222222222,7,18.6583333333333,0,0,0,,0,0,0,
13,0.0975,8,18.4727272727273,1,0.000975745748536381,0.000925668795704897,,0,0,0,
13,0.106666666666667,8,18.8576923076923,2,0.00713848664083214,0.00491926845717459,,0,0,0,
13,0.237222222222222,9,19.5128205128205,2,0.0507227332457293,0.0524087224448236,,0,0,0,
13,0.0975,8,18.7069444444444,1,0.00691180536356096,0.00899750069425159,,0,0,0,
13,0.199722222222222,8,19.0948717948718,2,0.0265207466093729,0.0267885243517012,,0,0.125,0.0213150289017341,
13,0.136388888888889,7,18.8097222222222,1,0.0129646231294393,0.0106220494307137,,0,0.142857142857143,0.0555555555555556,
13,0.153611111111111,8,18.9615384615385,1,0.0146720757268425,0.0190542309675884,,0,0,0,
13,0.13,8,18.8208333333333,2,0.014384075260754,0.00832639081736555,,0,0.25,0.154411764705882,
13,0.129444444444444,8,18.9166666666667,1,0.00935276177566926,0.00609453723172134,,0,0.125,0.00100806451612903,
13,0.106944444444444,8,18.6583333333333,1,0.000965983578279169,0.000782190132370638,,0,0,0,
13,0.133055555555556,8,18.6583333333333,1,0.00896462054335181,0.0133064889382579,,0,0,0,
13,0.192777777777778,8,19.05,2,0.0263846928499496,0.0174554687190066,,0,0,0,
13,0.191944444444444,7,18.9875,1,0.0235690235690236,0.0178673913330954,,0,0.142857142857143,0.0363019065030033,
13,0.181666666666667,8,18.9041666666667,1,0.0211812627291242,0.012759683156795,,0,0.125,0.079656862745098,
13,0.347222222222222,8,19.7833333333333,2,0.0692761324606312,0.0691395247351929,,0,0.125,0.0989399293286219,
13,0.139166666666667,8,18.7680555555556,1,0.00841705131686125,0.00523862419169278,,0,0,0,
13,0.1125,7,18.6583333333333,1,0.000975473801560758,0.000809960196241785,,0,0,0,
13,0.108333333333333,7,18.4727272727273,1,0.000989539157478089,0.000809960196241785,,0,0,0,
13,0.198055555555556,7,18.7454545454545,1,0.0264270613107822,0.0255392020734982,,0,0.142857142857143,0.00694444444444444,
13,0.201666666666667,9,19.1807692307692,3,0.0372301316756901,0.0412111053807804,,0,0,0,
13,0.132777777777778,8,18.6583333333333,1,0.00841705131686125,0.0140886790706285,,0,0,0,
13,0.146666666666667,8,18.9076923076923,1,0.0126118795768918,0.0106260165826953,,0,0,0,
13,0.151666666666667,7,18.8152777777778,1,0.0135312392129789,0.0142275293899843,,0,0,0,
13,0.190833333333333,8,18.9597222222222,1,0.0262833675564682,0.0201518096824956,,0,0,0,
13,0.113611111111111,8,18.6583333333333,1,0.00190826688475431,0.00217069332592798,,0,0,0,
13,0.186388888888889,8,18.9305555555556,2,0.0212722852512156,0.0213135240211052,,0,0,0,
13,0.131666666666667,8,18.8628205128205,1,0.00781621695099572,0.00542210497084143,,0,0.125,0.055640243902439,
13,0.186388888888889,8,18.9888888888889,2,0.0255876427132304,0.0190958860633951,,0,0,0,
13,0.273611111111111,7,19.1402777777778,2,0.0483509234828496,0.0700731278348605,,0,0,0,
13,0.180555555555556,8,19.074358974359,2,0.0235918806291168,0.0147016040517846,,0,0.125,0.0361570247933884,
13,0.203055555555556,8,19.1,2,0.027987442388618,0.023379749011518,,0,0,0,
13,0.104722222222222,8,18.6583333333333,0,0,0,,0,0,0,
13,0.129444444444444,8,18.7680555555556,1,0.00891702402831666,0.00675407624866108,,0,0,0,
13,0.422777777777778,9,19.7861111111111,3,0.0944992050874404,0.106892375574687,,0,0.222222222222222,0.138888888888889,
13,0.210277777777778,8,18.9916666666667,1,0.0278375470683163,0.0243259147591278,,0,0,0,
13,0.176944444444444,8,18.8291666666667,2,0.0235912644917768,0.0269439044709803,,0,0.125,0.0607876712328767,
13,0.1475,7,18.7597222222222,1,0.011727805809355,0.0104508007035083,,0,0,0,
13,0.107777777777778,8,18.4727272727273,1,0.00596890616324264,0.0112931593075997,,0,0,0,
13,0.214166666666667,8,19.2055555555556,2,0.0406185703856109,0.0389775988151439,,0,0.125,0.0198863636363636,
13,0.438055555555556,9,19.7916666666667,2,0.0995654396728016,0.107326337922006,,0,0.111111111111111,0.08130081300813,
13,0.130277777777778,7,18.6583333333333,1,0.00638166472243189,0.0108071831898547,,0,0.142857142857143,0.00490196078431372,
13,0.169444444444444,8,18.7680555555556,1,0.0158622559652928,0.0206721677840811,,0,0.125,0.0176056338028169,
13,0.255,8,19.3897435897436,2,0.0523670986511505,0.0664068182118724,,0,0.125,0.0165198237885463,
13,0.129166666666667,8,18.9128205128205,1,0.0084056399132321,0.00676597770460586,,0,0,0,
13,0.182777777777778,8,19.0461538461538,2,0.0214728056004308,0.0157757104508008,,0,0.125,0.00480769230769231,
13,0.1925,8,19.1089743589744,2,0.0254277088225428,0.0284504304359899,,0,0,0,
13,0.170833333333333,8,19.0397435897436,1,0.0202679954211838,0.0136585736766242,,0,0.125,0.0340909090909091,
13,0.126388888888889,7,18.8602564102564,1,0.00632180001359527,0.0102286401925391,,0,0,0,
13,0.177777777777778,9,19.175641025641,2,0.0291502306612289,0.0233235476917788,,0,0,0,
13,0.211666666666667,8,18.8444444444444,2,0.0362270226754327,0.0521349889580937,,0,0,0,
13,0.135277777777778,8,18.7680555555556,2,0.0146180770022648,0.00971621639491675,,0,0,0,
13,0.144166666666667,8,18.7097222222222,1,0.013221235337989,0.0185385012099814,,0,0,0,
13,0.261111111111111,8,19.2652777777778,2,0.0411413404114134,0.0384602160775446,,0,0,0,
13,0.166111111111111,8,18.7097222222222,1,0.0147528723910531,0.0195570674812552,,0,0.125,0.0304783950617284,
13,0.156388888888889,8,18.7597222222222,1,0.011727805809355,0.0075541185649489,,0,0,0,
13,0.119444444444444,8,18.7111111111111,1,0.00731323901305447,0.00528623001547189,,0,0,0,
13,0.446111111111111,9,20.1461538461538,2,0.104556446480845,0.129370148503723,,0,0,0,
13,0.250833333333333,8,19.2486111111111,2,0.0415174426316488,0.0309269250604991,,0,0.125,0.0519701086956522,
13,0.29,7,19.0069444444444,2,0.0461002412221924,0.0699111357956122,,0,0,0,
13,0.220833333333333,7,18.9791666666667,2,0.0388661797225759,0.0541840229565862,,0,0,0,
13,0.215833333333333,8,19.0277777777778,1,0.0284675953967293,0.0245946893058806,,0,0.125,0.10258152173913,
13,0.320555555555556,8,19.6320512820513,2,0.0587082870763404,0.0787463138546172,,0,0.125,0.0655594405594406,
13,0.144722222222222,9,18.8805555555556,2,0.0160005401026195,0.0123669351106175,,0,0,0,
13,0.158333333333333,8,18.9717948717949,2,0.0156102175969726,0.0141974451541239,,0,0.125,0.0360772357723577,
13,0.0988888888888889,7,18.6583333333333,1,0.000487058168661286,0.000388780894196057,,0,0,0,
13,0.430277777777778,9,20.2948717948718,2,0.106885660138977,0.114111490194523,,0,0,0,
13,0.231666666666667,8,19.3487179487179,2,0.0447919427511264,0.0407628172068607,,0,0.125,0.0717680608365019,
13,0.160833333333333,8,18.7583333333333,1,0.0174060277683711,0.0219892622419698,,0,0,0,
13,0.209444444444444,8,19.1653846153846,2,0.0343835708074119,0.0530871054336759,,0,0,0,
13,0.163888888888889,8,18.9222222222222,1,0.0178401845068512,0.0127524100448288,,0,0,0,
13,0.105555555555556,7,18.6583333333333,1,0.000483692647871752,0.000485976117745071,,0,0,0,
13,0.175277777777778,8,18.8194444444444,1,0.0191212367778682,0.0189914177278799,,0,0.125,0.0297619047619048,
13,0.276666666666667,8,19.4179487179487,2,0.0532153703948237,0.0698417106359347,,0,0,0,
13,0.122777777777778,8,18.7680555555556,1,0.00794243432217772,0.00475264807394771,,0,0,0,
13,0.205833333333333,8,19.1884615384615,2,0.0316028596245072,0.0213875775247616,,0,0.125,0.0371287128712871,
13,0.29,8,19.4051282051282,2,0.055100422832981,0.0658282752145571,,0,0.25,0.00970873786407767,
13,0.131111111111111,8,18.7680555555556,1,0.00813504169208867,0.00620198093122281,,0,0,0,
13,0.196111111111111,8,18.9961538461538,1,0.0234190456907606,0.0244006294547811,,0,0,0,
13,0.130833333333333,8,18.7097222222222,1,0.00639175257731959,0.00384681503815078,,0,0,0,
13,0.169722222222222,8,18.8666666666667,2,0.0193204080254003,0.0170918131206941,,0,0,0,
13,0.185,8,19.1089743589744,1,0.0229453203622945,0.0149422779386679,,0,0.125,0.0551470588235294,
13,0.104166666666667,7,18.4727272727273,1,0.000492610837438424,0.000647968156993428,,0,0,0,
13,0.175555555555556,8,19.0038461538462,1,0.0192268771503744,0.022026288993798,,0,0,0,
13,0.172777777777778,8,19.0064102564103,2,0.0192242833052277,0.0122816413430132,,0,0.125,0.0277777777777778,
13,0.261111111111111,8,19.1694444444444,2,0.0422638490767282,0.0393098477936023,,0,0,0,
13,0.210277777777778,8,19.1897435897436,1,0.0309326563335115,0.0265194192089499,,0,0.125,0.0319767441860465,
13,0.136111111111111,8,18.9166666666667,1,0.00786174178244663,0.00643339813014903,,0,0,0,
13,0.2125,8,19.1897435897436,2,0.0324692677712453,0.0328047103317862,,0,0.125,0.0148982558139535,
13,0.475555555555556,8,20.4,2,0.114693313222725,0.126568678012721,,0,0.125,0.0400874635568513,
13,0.151388888888889,7,18.8194444444444,1,0.014010628752847,0.0114815990267254,,0,0.142857142857143,0.00637755102040816,
13,0.150555555555556,8,18.7638888888889,1,0.015495938289303,0.0204857116409463,,0,0,0,
13,0.28,8,19.1472222222222,2,0.0550847457627119,0.0677682125335558,,0,0,0,
13,0.45,9,20.4846153846154,3,0.102328201276756,0.115038371175555,,0,0.111111111111111,0.0109469074986316,
13,0.132777777777778,8,18.9166666666667,1,0.00887834632328024,0.0071276497269277,,0,0,0,
13,0.171388888888889,9,19.0628205128205,1,0.0215212858968323,0.0184643375076588,,0,0.111111111111111,0.101010101010101,
13,0.270555555555556,8,19.45,2,0.0438995451848922,0.0665555864111819,,0,0,0,
13,0.295277777777778,8,19.5179487179487,2,0.049724119810825,0.0415116171433862,,0,0.125,0.101190476190476,
13,0.170833333333333,8,18.8972222222222,2,0.0198442262106333,0.0209154864389521,,0,0,0,
13,0.158888888888889,7,18.8541666666667,1,0.0150812064965197,0.0165185596593539,,0,0,0,
13,0.122777777777778,8,18.8628205128205,1,0.00679671039217019,0.00591039526057576,,0,0,0,
13,0.179166666666667,8,18.8930555555556,2,0.0275820414737266,0.0323706377858003,,0,0,0,
13,0.138333333333333,8,18.7569444444444,1,0.0117134295832198,0.00726517766228956,,0,0.125,0.01,
13,0.137222222222222,8,18.7680555555556,1,0.00894136918981639,0.00617883921133019,,0,0,0,
13,0.395555555555556,9,19.9717948717949,3,0.0915393503659006,0.0980875021488743,,0,0,0,
13,0.147222222222222,8,18.5227272727273,1,0.014479762807695,0.0200936247867656,,0,0,0,
13,0.128888888888889,7,18.5924242424242,1,0.00762459277743121,0.00544293251874479,,0,0,0,
13,0.184722222222222,8,18.9961538461538,2,0.0250388067760005,0.0225863186151995,,0,0.125,0.0161538461538462,
13,0.0977777777777778,8,18.8153846153846,1,0.00190787680566912,0.00222160510969175,,0,0,0,
13,0.283055555555556,8,19.4897435897436,2,0.0449940797263518,0.0677212679017731,,0,0,0,
13,0.198888888888889,8,18.9638888888889,2,0.0282390909702145,0.0275108766083494,,0,0,0,
13,0.224166666666667,8,18.9722222222222,2,0.0348914635770409,0.0502175321669905,,0,0,0,
